"foldChange","dispersion","u","fdr","power","m","m1","X1","X2"
1.5,1,20,0.1,0.9,30000,500,250,315.018
1.5,1,20,0.1,0.9,30000,1500,213,238.058999999999
1.5,1,20,0.1,0.9,30000,3000,187,177.436
1.5,1,40,0.01,0.8,10000,100,287,1569.499
1.5,1,40,0.01,0.8,10000,500,239,1098.841
1.5,1,40,0.01,0.8,10000,1500,204,831.831
1.5,1,40,0.01,0.8,10000,3000,178,732.959
1.5,1,40,0.01,0.8,30000,100,318,2118.012
1.5,1,40,0.01,0.8,30000,500,272,1513.547
1.5,1,40,0.01,0.8,30000,1500,239,1165.97
1.5,1,40,0.01,0.8,30000,3000,217,971.138
1.5,1,40,0.01,0.9,10000,100,338,2495.242
1.5,1,40,0.01,0.9,10000,500,286,1651.998
1.5,1,40,0.01,0.9,10000,1500,247,1271.994
1.5,1,40,0.01,0.9,10000,3000,218,971.877999999999
1.5,1,40,0.01,0.9,30000,100,373,3068.514
1.5,1,40,0.01,0.9,30000,500,322,2269.265
1.5,1,40,0.01,0.9,30000,1500,286,1654.697
1.5,1,40,0.01,0.9,30000,3000,262,1448.626
1.5,1,40,0.05,0.8,10000,100,239,1129.14
1.5,1,40,0.05,0.8,10000,500,191,718.665000000001
1.5,1,40,0.05,0.8,10000,1500,156,499.717
1.5,1,40,0.05,0.8,10000,3000,129,328.602999999999
1.5,1,40,0.05,0.8,30000,100,271,1458.148
1.5,1,40,0.05,0.8,30000,500,224,978.624999999999
1.5,1,40,0.05,0.8,30000,1500,191,718.766000000002
1.5,1,40,0.05,0.8,30000,3000,169,591.612
1.5,1,40,0.05,0.9,10000,100,286,1642.395
1.5,1,40,0.05,0.9,10000,500,233,1112.833
1.5,1,40,0.05,0.9,10000,1500,193,722.196
1.5,1,40,0.05,0.9,10000,3000,163,584.976999999999
1.5,1,40,0.05,0.9,30000,100,321,2065.7
1.5,1,40,0.05,0.9,30000,500,270,1463.916
1.5,1,40,0.05,0.9,30000,1500,233,1109.415
1.5,1,40,0.05,0.9,30000,3000,208,840.950999999997
1.5,1,40,0.1,0.8,10000,100,217,963.338000000003
1.5,1,40,0.1,0.8,10000,500,169,592.009000000002
1.5,1,40,0.1,0.8,10000,1500,134,401.445999999999
1.5,1,40,0.1,0.8,10000,3000,107,253.010000000002
1.5,1,40,0.1,0.8,30000,100,249,1270.276
1.5,1,40,0.1,0.8,30000,500,202,835.581999999997
1.5,1,40,0.1,0.8,30000,1500,169,589.885999999999
1.5,1,40,0.1,0.8,30000,3000,147,485.497000000001
1.5,1,40,0.1,0.9,10000,100,262,1442.146
1.5,1,40,0.1,0.9,10000,500,208,841.494000000002
1.5,1,40,0.1,0.9,10000,1500,168,592.523999999997
1.5,1,40,0.1,0.9,10000,3000,138,406.38
1.5,1,40,0.1,0.9,30000,100,297,1831.349
1.5,1,40,0.1,0.9,30000,500,245,1268.683
1.5,1,40,0.1,0.9,30000,1500,208,843.145999999999
1.5,1,40,0.1,0.9,30000,3000,184,706.927000000001
2,0.1,1,0.01,0.8,10000,100,79,0.617
2,0.1,1,0.01,0.8,10000,500,67,0.323
2,0.1,1,0.01,0.8,10000,1500,57,0.237
2,0.1,1,0.01,0.8,10000,3000,50,0.227
2,0.1,1,0.01,0.8,30000,100,88,0.43
2,0.1,1,0.01,0.8,30000,500,76,0.344
2,0.1,1,0.01,0.8,30000,1500,67,0.32
2,0.1,1,0.01,0.8,30000,3000,61,0.268
2,0.1,1,0.01,0.9,10000,100,93,0.44
2,0.1,1,0.01,0.9,10000,500,79,0.337
2,0.1,1,0.01,0.9,10000,1500,69,0.267
2,0.1,1,0.01,0.9,10000,3000,61,0.197
2,0.1,1,0.01,0.9,30000,100,103,0.292
2,0.1,1,0.01,0.9,30000,500,89,0.229
2,0.1,1,0.01,0.9,30000,1500,79,0.19
2,0.1,1,0.01,0.9,30000,3000,73,0.173999999999999
2,0.1,1,0.05,0.8,10000,100,67,0.168
2,0.1,1,0.05,0.8,10000,500,54,0.125
2,0.1,1,0.05,0.8,10000,1500,44,0.0889999999999995
2,0.1,1,0.05,0.8,10000,3000,37,0.0840000000000005
2,0.1,1,0.05,0.8,30000,100,75,0.188
2,0.1,1,0.05,0.8,30000,500,63,0.144
2,0.1,1,0.05,0.8,30000,1500,54,0.135
2,0.1,1,0.05,0.8,30000,3000,48,0.0990000000000002
2,0.1,1,0.05,0.9,10000,100,79,0.195
2,0.1,1,0.05,0.9,10000,500,65,0.143
2,0.1,1,0.05,0.9,10000,1500,54,0.147
2,0.1,1,0.05,0.9,10000,3000,46,0.0979999999999999
2,0.1,1,0.05,0.9,30000,100,89,0.246
2,0.1,1,0.05,0.9,30000,500,75,0.19
2,0.1,1,0.05,0.9,30000,1500,65,0.144
2,0.1,1,0.05,0.9,30000,3000,58,0.137
2,0.1,1,0.1,0.8,10000,100,61,0.141
2,0.1,1,0.1,0.8,10000,500,48,0.0979999999999999
2,0.1,1,0.1,0.8,10000,1500,38,0.0890000000000004
2,0.1,1,0.1,0.8,10000,3000,31,0.0609999999999999
2,0.1,1,0.1,0.8,30000,100,69,0.189
2,0.1,1,0.1,0.8,30000,500,57,0.137
2,0.1,1,0.1,0.8,30000,1500,48,0.0969999999999995
2,0.1,1,0.1,0.8,30000,3000,42,0.0960000000000001
2,0.1,1,0.1,0.9,10000,100,73,0.186999999999999
2,0.1,1,0.1,0.9,10000,500,58,0.142000000000001
2,0.1,1,0.1,0.9,10000,1500,48,0.109
2,0.1,1,0.1,0.9,10000,3000,39,0.0889999999999986
2,0.1,1,0.1,0.9,30000,100,82,0.241000000000001
2,0.1,1,0.1,0.9,30000,500,68,0.524
2,0.1,1,0.1,0.9,30000,1500,58,0.147
2,0.1,1,0.1,0.9,30000,3000,52,0.143
2,0.1,5,0.01,0.8,10000,100,24,0.384
2,0.1,5,0.01,0.8,10000,500,20,0.367
2,0.1,5,0.01,0.8,10000,1500,17,0.176
2,0.1,5,0.01,0.8,10000,3000,15,0.169
2,0.1,5,0.01,0.8,30000,100,27,0.436
2,0.1,5,0.01,0.8,30000,500,23,0.371
2,0.1,5,0.01,0.8,30000,1500,20,0.397
2,0.1,5,0.01,0.8,30000,3000,19,0.407
2,0.1,5,0.01,0.9,10000,100,28,0.439
2,0.1,5,0.01,0.9,10000,500,24,0.384
2,0.1,5,0.01,0.9,10000,1500,21,0.362
2,0.1,5,0.01,0.9,10000,3000,19,0.356
2,0.1,5,0.01,0.9,30000,100,31,0.459
2,0.1,5,0.01,0.9,30000,500,27,0.426
2,0.1,5,0.01,0.9,30000,1500,24,0.373
2,0.1,5,0.01,0.9,30000,3000,22,0.38
2,0.1,5,0.05,0.8,10000,100,20,0.351
2,0.1,5,0.05,0.8,10000,500,16,0.179
2,0.1,5,0.05,0.8,10000,1500,13,0.169
2,0.1,5,0.05,0.8,10000,3000,11,0.146
2,0.1,5,0.05,0.8,30000,100,23,0.374000000000001
2,0.1,5,0.05,0.8,30000,500,19,0.359999999999999
2,0.1,5,0.05,0.8,30000,1500,16,0.189
2,0.1,5,0.05,0.8,30000,3000,15,0.167999999999999
2,0.1,5,0.05,0.9,10000,100,24,0.369
2,0.1,5,0.05,0.9,10000,500,20,0.343
2,0.1,5,0.05,0.9,10000,1500,17,0.185
2,0.1,5,0.05,0.9,10000,3000,14,0.166
2,0.1,5,0.05,0.9,30000,100,27,0.42
2,0.1,5,0.05,0.9,30000,500,23,0.366999999999999
2,0.1,5,0.05,0.9,30000,1500,20,0.364000000000001
2,0.1,5,0.05,0.9,30000,3000,18,0.362
2,0.1,5,0.1,0.8,10000,100,19,0.347
2,0.1,5,0.1,0.8,10000,500,15,0.17
2,0.1,5,0.1,0.8,10000,1500,12,0.177999999999999
2,0.1,5,0.1,0.8,10000,3000,10,0.148000000000001
2,0.1,5,0.1,0.8,30000,100,21,0.350999999999999
2,0.1,5,0.1,0.8,30000,500,17,0.17
2,0.1,5,0.1,0.8,30000,1500,15,0.183000000000002
2,0.1,5,0.1,0.8,30000,3000,13,0.148
2,0.1,5,0.1,0.9,10000,100,22,0.372
2,0.1,5,0.1,0.9,10000,500,18,0.350999999999999
2,0.1,5,0.1,0.9,10000,1500,14,0.443
2,0.1,5,0.1,0.9,10000,3000,12,0.261
2,0.1,5,0.1,0.9,30000,100,25,0.604
2,0.1,5,0.1,0.9,30000,500,21,0.588
2,0.1,5,0.1,0.9,30000,1500,18,0.574
2,0.1,5,0.1,0.9,30000,3000,16,0.308
2,0.1,10,0.01,0.8,10000,100,17,0.572
2,0.1,10,0.01,0.8,10000,500,14,0.512999999999999
2,0.1,10,0.01,0.8,10000,1500,12,0.458
2,0.1,10,0.01,0.8,10000,3000,11,0.404
2,0.1,10,0.01,0.8,30000,100,19,1.08
2,0.1,10,0.01,0.8,30000,500,16,0.470000000000001
2,0.1,10,0.01,0.8,30000,1500,14,0.453
2,0.1,10,0.01,0.8,30000,3000,13,0.399
2,0.1,10,0.01,0.9,10000,100,20,1.009
2,0.1,10,0.01,0.9,10000,500,17,0.468
2,0.1,10,0.01,0.9,10000,1500,15,0.453000000000001
2,0.1,10,0.01,0.9,10000,3000,13,0.398999999999999
2,0.1,10,0.01,0.9,30000,100,22,1.074
2,0.1,10,0.01,0.9,30000,500,19,0.981000000000001
2,0.1,10,0.01,0.9,30000,1500,17,0.460999999999999
2,0.1,10,0.01,0.9,30000,3000,16,0.464
2,0.1,10,0.05,0.8,10000,100,14,0.438000000000001
2,0.1,10,0.05,0.8,10000,500,12,0.401
2,0.1,10,0.05,0.8,10000,1500,10,0.391999999999999
2,0.1,10,0.05,0.8,10000,3000,8,0.285000000000001
2,0.1,10,0.05,0.8,30000,100,16,0.470999999999999
2,0.1,10,0.05,0.8,30000,500,14,0.433
2,0.1,10,0.05,0.8,30000,1500,12,0.400000000000001
2,0.1,10,0.05,0.8,30000,3000,10,0.391
2,0.1,10,0.05,0.9,10000,100,17,0.459
2,0.1,10,0.05,0.9,10000,500,14,0.460000000000001
2,0.1,10,0.05,0.9,10000,1500,12,0.390999999999998
2,0.1,10,0.05,0.9,10000,3000,10,0.390000000000001
2,0.1,10,0.05,0.9,30000,100,19,1.003
2,0.1,10,0.05,0.9,30000,500,16,0.453999999999997
2,0.1,10,0.05,0.9,30000,1500,14,0.446
2,0.1,10,0.05,0.9,30000,3000,13,0.393000000000001
2,0.1,10,0.1,0.8,10000,100,13,0.397000000000002
2,0.1,10,0.1,0.8,10000,500,10,0.375
2,0.1,10,0.1,0.8,10000,1500,8,0.297999999999998
2,0.1,10,0.1,0.8,10000,3000,7,0.272000000000001
2,0.1,10,0.1,0.8,30000,100,15,0.445999999999998
2,0.1,10,0.1,0.8,30000,500,12,0.409000000000002
2,0.1,10,0.1,0.8,30000,1500,10,0.375999999999998
2,0.1,10,0.1,0.8,30000,3000,9,0.601
2,0.1,10,0.1,0.9,10000,100,16,0.49
2,0.1,10,0.1,0.9,10000,500,13,0.416
2,0.1,10,0.1,0.9,10000,1500,10,0.391
2,0.1,10,0.1,0.9,10000,3000,9,0.293
2,0.1,10,0.1,0.9,30000,100,18,1.03
2,0.1,10,0.1,0.9,30000,500,15,0.45
2,0.1,10,0.1,0.9,30000,1500,13,0.391
2,0.1,10,0.1,0.9,30000,3000,11,0.377
2,0.1,20,0.01,0.8,10000,100,14,1.372
2,0.1,20,0.01,0.8,10000,500,12,1.179
2,0.1,20,0.01,0.8,10000,1500,10,1.118
2,0.1,20,0.01,0.8,10000,3000,9,0.83
2,0.1,20,0.01,0.8,30000,100,15,1.315
2,0.1,20,0.01,0.8,30000,500,13,1.136
2,0.1,20,0.01,0.8,30000,1500,12,1.149
2,0.1,20,0.01,0.8,30000,3000,11,1.109
2,0.1,20,0.01,0.9,10000,100,16,1.363
2,0.1,20,0.01,0.9,10000,500,14,1.322
2,0.1,20,0.01,0.9,10000,1500,12,1.167
2,0.1,20,0.01,0.9,10000,3000,11,1.124
2,0.1,20,0.01,0.9,30000,100,18,3.035
2,0.1,20,0.01,0.9,30000,500,15,1.261
2,0.1,20,0.01,0.9,30000,1500,14,1.417
2,0.1,20,0.01,0.9,30000,3000,13,1.354
2,0.1,20,0.05,0.8,10000,100,12,1.257
2,0.1,20,0.05,0.8,10000,500,9,0.809
2,0.1,20,0.05,0.8,10000,1500,8,0.785999999999998
2,0.1,20,0.05,0.8,10000,3000,6,0.758999999999999
2,0.1,20,0.05,0.8,30000,100,13,1.088
2,0.1,20,0.05,0.8,30000,500,11,1.05
2,0.1,20,0.05,0.8,30000,1500,9,0.822
2,0.1,20,0.05,0.8,30000,3000,8,0.830000000000003
2,0.1,20,0.05,0.9,10000,100,14,1.307
2,0.1,20,0.05,0.9,10000,500,11,1.118
2,0.1,20,0.05,0.9,10000,1500,9,0.799000000000004
2,0.1,20,0.05,0.9,10000,3000,8,0.791000000000001
2,0.1,20,0.05,0.9,30000,100,15,1.265
2,0.1,20,0.05,0.9,30000,500,13,1.123
2,0.1,20,0.05,0.9,30000,1500,11,1.112
2,0.1,20,0.05,0.9,30000,3000,10,1.105
2,0.1,20,0.1,0.8,10000,100,11,1.073
2,0.1,20,0.1,0.8,10000,500,8,0.804000000000002
2,0.1,20,0.1,0.8,10000,1500,7,0.787999999999999
2,0.1,20,0.1,0.8,10000,3000,5,0.662000000000001
2,0.1,20,0.1,0.8,30000,100,12,2.205
2,0.1,20,0.1,0.8,30000,500,10,1.832
2,0.1,20,0.1,0.8,30000,1500,8,0.782
2,0.1,20,0.1,0.8,30000,3000,7,0.764000000000001
2,0.1,20,0.1,0.9,10000,100,13,1.186
2,0.1,20,0.1,0.9,10000,500,10,1.126
2,0.1,20,0.1,0.9,10000,1500,8,0.862
2,0.1,20,0.1,0.9,10000,3000,7,0.794
2,0.1,20,0.1,0.9,30000,100,14,1.327
2,0.1,20,0.1,0.9,30000,500,12,1.197
2,0.1,20,0.1,0.9,30000,1500,10,1.169
2,0.1,20,0.1,0.9,30000,3000,9,0.856999999999999
2,0.1,40,0.01,0.8,10000,100,12,3.947
2,0.1,40,0.01,0.8,10000,500,10,3.702
2,0.1,40,0.01,0.8,10000,1500,9,2.827
2,0.1,40,0.01,0.8,10000,3000,8,3.122
2,0.1,40,0.01,0.8,30000,100,13,3.831
2,0.1,40,0.01,0.8,30000,500,11,3.82
2,0.1,40,0.01,0.8,30000,1500,10,3.67
2,0.1,40,0.01,0.8,30000,3000,9,2.84
2,0.1,40,0.01,0.9,10000,100,14,4.39
2,0.1,40,0.01,0.9,10000,500,12,3.777
2,0.1,40,0.01,0.9,10000,1500,10,3.543
2,0.1,40,0.01,0.9,10000,3000,9,2.737
2,0.1,40,0.01,0.9,30000,100,15,4.253
2,0.1,40,0.01,0.9,30000,500,13,3.66599999999999
2,0.1,40,0.01,0.9,30000,1500,12,3.63000000000001
2,0.1,40,0.01,0.9,30000,3000,11,3.506
2,0.1,40,0.05,0.8,10000,100,10,3.50199999999999
2,0.1,40,0.05,0.8,10000,500,8,2.582
2,0.1,40,0.05,0.8,10000,1500,7,2.394
2,0.1,40,0.05,0.8,10000,3000,6,2.433
2,0.1,40,0.05,0.8,30000,100,11,3.49
2,0.1,40,0.05,0.8,30000,500,9,2.585
2,0.1,40,0.05,0.8,30000,1500,8,2.54100000000001
2,0.1,40,0.05,0.8,30000,3000,7,2.461
2,0.1,40,0.05,0.9,10000,100,12,3.60499999999999
2,0.1,40,0.05,0.9,10000,500,10,3.48200000000001
2,0.1,40,0.05,0.9,10000,1500,8,2.593
2,0.1,40,0.05,0.9,10000,3000,7,2.39500000000001
2,0.1,40,0.05,0.9,30000,100,13,3.61399999999999
2,0.1,40,0.05,0.9,30000,500,11,3.48099999999999
2,0.1,40,0.05,0.9,30000,1500,10,3.48300000000001
2,0.1,40,0.05,0.9,30000,3000,9,2.578
2,0.1,40,0.1,0.8,10000,100,9,2.55799999999999
2,0.1,40,0.1,0.8,10000,500,7,3.743
2,0.1,40,0.1,0.8,10000,1500,6,2.669
2,0.1,40,0.1,0.8,10000,3000,5,2.359
2,0.1,40,0.1,0.8,30000,100,10,3.883
2,0.1,40,0.1,0.8,30000,500,9,2.823
2,0.1,40,0.1,0.8,30000,1500,7,2.633
2,0.1,40,0.1,0.8,30000,3000,6,2.679
2,0.1,40,0.1,0.9,10000,100,11,3.833
2,0.1,40,0.1,0.9,10000,500,9,3.012
2,0.1,40,0.1,0.9,10000,1500,7,2.431
2,0.1,40,0.1,0.9,10000,3000,6,2.479
2,0.1,40,0.1,0.9,30000,100,12,3.768
2,0.1,40,0.1,0.9,30000,500,10,3.58200000000001
2,0.1,40,0.1,0.9,30000,1500,9,2.705
2,0.1,40,0.1,0.9,30000,3000,8,2.611
2,0.5,1,0.01,0.8,10000,100,119,0.469999999999999
2,0.5,1,0.01,0.8,10000,500,99,0.374000000000002
2,0.5,1,0.01,0.8,10000,1500,85,0.295000000000002
2,0.5,1,0.01,0.8,10000,3000,75,0.230000000000004
2,0.5,1,0.01,0.8,30000,100,132,0.567
2,0.5,1,0.01,0.8,30000,500,113,0.393999999999998
2,0.5,1,0.01,0.8,30000,1500,99,0.373000000000005
2,0.5,1,0.01,0.8,30000,3000,91,0.303999999999995
2,0.5,1,0.01,0.9,10000,100,140,0.581000000000003
2,0.5,1,0.01,0.9,10000,500,118,0.473999999999997
2,0.5,1,0.01,0.9,10000,1500,103,0.377000000000002
2,0.5,1,0.01,0.9,10000,3000,91,0.301000000000002
2,0.5,1,0.01,0.9,30000,100,154,0.704999999999998
2,0.5,1,0.01,0.9,30000,500,133,0.567
2,0.5,1,0.01,0.9,30000,1500,118,0.469999999999999
2,0.5,1,0.01,0.9,30000,3000,109,0.387999999999998
2,0.5,1,0.05,0.8,10000,100,99,0.379000000000005
2,0.5,1,0.05,0.8,10000,500,80,0.234999999999999
2,0.5,1,0.05,0.8,10000,1500,65,0.171999999999997
2,0.5,1,0.05,0.8,10000,3000,55,0.161999999999999
2,0.5,1,0.05,0.8,30000,100,112,0.396000000000001
2,0.5,1,0.05,0.8,30000,500,93,0.304000000000002
2,0.5,1,0.05,0.8,30000,1500,80,0.237000000000002
2,0.5,1,0.05,0.8,30000,3000,71,0.221999999999994
2,0.5,1,0.05,0.9,10000,100,118,0.483000000000004
2,0.5,1,0.05,0.9,10000,500,97,0.310000000000002
2,0.5,1,0.05,0.9,10000,1500,81,0.231999999999999
2,0.5,1,0.05,0.9,10000,3000,69,0.218999999999994
2,0.5,1,0.05,0.9,30000,100,133,0.565000000000005
2,0.5,1,0.05,0.9,30000,500,112,0.385999999999996
2,0.5,1,0.05,0.9,30000,1500,97,0.669
2,0.5,1,0.05,0.9,30000,3000,87,0.367
2,0.5,1,0.1,0.8,10000,100,91,0.381
2,0.5,1,0.1,0.8,10000,500,71,0.289
2,0.5,1,0.1,0.8,10000,1500,57,0.202
2,0.5,1,0.1,0.8,10000,3000,46,0.143
2,0.5,1,0.1,0.8,30000,100,104,0.465
2,0.5,1,0.1,0.8,30000,500,85,0.382
2,0.5,1,0.1,0.8,30000,1500,71,0.275
2,0.5,1,0.1,0.8,30000,3000,62,0.21
2,0.5,1,0.1,0.9,10000,100,109,0.473
2,0.5,1,0.1,0.9,10000,500,87,0.358
2,0.5,1,0.1,0.9,10000,1500,70,0.28
2,0.5,1,0.1,0.9,10000,3000,58,0.201
2,0.5,1,0.1,0.9,30000,100,123,0.579
2,0.5,1,0.1,0.9,30000,500,102,0.451000000000001
2,0.5,1,0.1,0.9,30000,1500,87,0.335
2,0.5,1,0.1,0.9,30000,3000,77,0.261
2,0.5,5,0.01,0.8,10000,100,63,2.369
2,0.5,5,0.01,0.8,10000,500,53,1.992
2,0.5,5,0.01,0.8,10000,1500,45,1.341
2,0.5,5,0.01,0.8,10000,3000,39,1.21
2,0.5,5,0.01,0.8,30000,100,70,2.934
2,0.5,5,0.01,0.8,30000,500,60,2.082
2,0.5,5,0.01,0.8,30000,1500,53,1.92
2,0.5,5,0.01,0.8,30000,3000,48,1.377
2,0.5,5,0.01,0.9,10000,100,74,3.201
2,0.5,5,0.01,0.9,10000,500,63,2.116
2,0.5,5,0.01,0.9,10000,1500,54,1.942
2,0.5,5,0.01,0.9,10000,3000,48,1.367
2,0.5,5,0.01,0.9,30000,100,82,4.376
2,0.5,5,0.01,0.9,30000,500,71,2.874
2,0.5,5,0.01,0.9,30000,1500,63,2.115
2,0.5,5,0.01,0.9,30000,3000,58,2.009
2,0.5,5,0.05,0.8,10000,100,53,1.961
2,0.5,5,0.05,0.8,10000,500,42,1.264
2,0.5,5,0.05,0.8,10000,1500,35,1.156
2,0.5,5,0.05,0.8,10000,3000,29,0.671000000000002
2,0.5,5,0.05,0.8,30000,100,60,2.016
2,0.5,5,0.05,0.8,30000,500,49,1.298
2,0.5,5,0.05,0.8,30000,1500,42,1.244
2,0.5,5,0.05,0.8,30000,3000,38,1.15500000000001
2,0.5,5,0.05,0.9,10000,100,63,2.064
2,0.5,5,0.05,0.9,10000,500,51,1.826
2,0.5,5,0.05,0.9,10000,1500,43,1.234
2,0.5,5,0.05,0.9,10000,3000,36,1.842
2,0.5,5,0.05,0.9,30000,100,70,3.269
2,0.5,5,0.05,0.9,30000,500,59,2.219
2,0.5,5,0.05,0.9,30000,1500,51,2.022
2,0.5,5,0.05,0.9,30000,3000,46,1.396
2,0.5,5,0.1,0.8,10000,100,48,1.437
2,0.5,5,0.1,0.8,10000,500,38,1.252
2,0.5,5,0.1,0.8,10000,1500,30,0.76
2,0.5,5,0.1,0.8,10000,3000,24,0.646
2,0.5,5,0.1,0.8,30000,100,55,2.078
2,0.5,5,0.1,0.8,30000,500,45,1.382
2,0.5,5,0.1,0.8,30000,1500,38,1.258
2,0.5,5,0.1,0.8,30000,3000,33,0.794
2,0.5,5,0.1,0.9,10000,100,58,2.16
2,0.5,5,0.1,0.9,10000,500,46,1.483
2,0.5,5,0.1,0.9,10000,1500,37,1.417
2,0.5,5,0.1,0.9,10000,3000,31,0.763999999999999
2,0.5,5,0.1,0.9,30000,100,65,2.248
2,0.5,5,0.1,0.9,30000,500,54,2.121
2,0.5,5,0.1,0.9,30000,1500,46,1.408
2,0.5,5,0.1,0.9,30000,3000,41,1.259
2,0.5,10,0.01,0.8,10000,100,56,7.221
2,0.5,10,0.01,0.8,10000,500,47,4.725
2,0.5,10,0.01,0.8,10000,1500,40,4.229
2,0.5,10,0.01,0.8,10000,3000,35,4.079
2,0.5,10,0.01,0.8,30000,100,62,7.501
2,0.5,10,0.01,0.8,30000,500,53,6.464
2,0.5,10,0.01,0.8,30000,1500,47,4.48399999999999
2,0.5,10,0.01,0.8,30000,3000,43,4.33600000000001
2,0.5,10,0.01,0.9,10000,100,66,9.74499999999999
2,0.5,10,0.01,0.9,10000,500,56,6.63199999999999
2,0.5,10,0.01,0.9,10000,1500,48,4.48300000000001
2,0.5,10,0.01,0.9,10000,3000,43,4.26500000000001
2,0.5,10,0.01,0.9,30000,100,72,10.024
2,0.5,10,0.01,0.9,30000,500,63,7.153
2,0.5,10,0.01,0.9,30000,1500,56,6.64800000000001
2,0.5,10,0.01,0.9,30000,3000,51,6.394
2,0.5,10,0.05,0.8,10000,100,47,4.476
2,0.5,10,0.05,0.8,10000,500,38,4.01899999999999
2,0.5,10,0.05,0.8,10000,1500,31,2.35900000000001
2,0.5,10,0.05,0.8,10000,3000,26,2.20099999999999
2,0.5,10,0.05,0.8,30000,100,53,6.47700000000001
2,0.5,10,0.05,0.8,30000,500,44,4.33099999999999
2,0.5,10,0.05,0.8,30000,1500,38,4.03800000000001
2,0.5,10,0.05,0.8,30000,3000,33,2.40299999999998
2,0.5,10,0.05,0.9,10000,100,56,7.732
2,0.5,10,0.05,0.9,10000,500,45,4.56
2,0.5,10,0.05,0.9,10000,1500,38,4.244
2,0.5,10,0.05,0.9,10000,3000,32,2.613
2,0.5,10,0.05,0.9,30000,100,63,7.511
2,0.5,10,0.05,0.9,30000,500,53,6.432
2,0.5,10,0.05,0.9,30000,1500,45,4.418
2,0.5,10,0.05,0.9,30000,3000,41,4.094
2,0.5,10,0.1,0.8,10000,100,43,4.368
2,0.5,10,0.1,0.8,10000,500,33,2.503
2,0.5,10,0.1,0.8,10000,1500,26,2.349
2,0.5,10,0.1,0.8,10000,3000,21,1.924
2,0.5,10,0.1,0.8,30000,100,49,4.721
2,0.5,10,0.1,0.8,30000,500,40,4.107
2,0.5,10,0.1,0.8,30000,1500,33,2.496
2,0.5,10,0.1,0.8,30000,3000,29,2.39200000000001
2,0.5,10,0.1,0.9,10000,100,51,6.56499999999999
2,0.5,10,0.1,0.9,10000,500,41,4.092
2,0.5,10,0.1,0.9,10000,1500,33,2.438
2,0.5,10,0.1,0.9,10000,3000,27,2.254
2,0.5,10,0.1,0.9,30000,100,58,7.088
2,0.5,10,0.1,0.9,30000,500,48,4.52
2,0.5,10,0.1,0.9,30000,1500,41,4.12800000000001
2,0.5,10,0.1,0.9,30000,3000,36,3.899
2,0.5,20,0.01,0.8,10000,100,52,23.186
2,0.5,20,0.01,0.8,10000,500,44,15.169
2,0.5,20,0.01,0.8,10000,1500,37,13.564
2,0.5,20,0.01,0.8,10000,3000,33,8.44599999999999
2,0.5,20,0.01,0.8,30000,100,58,24.796
2,0.5,20,0.01,0.8,30000,500,50,22.449
2,0.5,20,0.01,0.8,30000,1500,44,15.191
2,0.5,20,0.01,0.8,30000,3000,40,14.286
2,0.5,20,0.01,0.9,10000,100,62,25.327
2,0.5,20,0.01,0.9,10000,500,52,22.591
2,0.5,20,0.01,0.9,10000,1500,45,15.096
2,0.5,20,0.01,0.9,10000,3000,40,14.095
2,0.5,20,0.01,0.9,30000,100,68,34.195
2,0.5,20,0.01,0.9,30000,500,59,24.206
2,0.5,20,0.01,0.9,30000,1500,52,23.902
2,0.5,20,0.01,0.9,30000,3000,48,15.462
2,0.5,20,0.05,0.8,10000,100,44,14.936
2,0.5,20,0.05,0.8,10000,500,35,13.151
2,0.5,20,0.05,0.8,10000,1500,29,7.77699999999999
2,0.5,20,0.05,0.8,10000,3000,24,6.79400000000004
2,0.5,20,0.05,0.8,30000,100,50,22.33
2,0.5,20,0.05,0.8,30000,500,41,15.729
2,0.5,20,0.05,0.8,30000,1500,35,13.629
2,0.5,20,0.05,0.8,30000,3000,31,8.422
2,0.5,20,0.05,0.9,10000,100,52,22.858
2,0.5,20,0.05,0.9,10000,500,43,14.987
2,0.5,20,0.05,0.9,10000,1500,35,13.345
2,0.5,20,0.05,0.9,10000,3000,30,8.297
2,0.5,20,0.05,0.9,30000,100,59,25.01
2,0.5,20,0.05,0.9,30000,500,49,16.066
2,0.5,20,0.05,0.9,30000,1500,43,15.284
2,0.5,20,0.05,0.9,30000,3000,38,14.244
2,0.5,20,0.1,0.8,10000,100,40,14.535
2,0.5,20,0.1,0.8,10000,500,31,8.57499999999999
2,0.5,20,0.1,0.8,10000,1500,25,7.21600000000001
2,0.5,20,0.1,0.8,10000,3000,20,6.66499999999999
2,0.5,20,0.1,0.8,30000,100,46,16.187
2,0.5,20,0.1,0.8,30000,500,37,13.836
2,0.5,20,0.1,0.8,30000,1500,31,8.578
2,0.5,20,0.1,0.8,30000,3000,27,7.989
2,0.5,20,0.1,0.9,10000,100,48,16.262
2,0.5,20,0.1,0.9,10000,500,38,14.053
2,0.5,20,0.1,0.9,10000,1500,31,8.44099999999997
2,0.5,20,0.1,0.9,10000,3000,25,7.01600000000002
2,0.5,20,0.1,0.9,30000,100,54,23.665
2,0.5,20,0.1,0.9,30000,500,45,15.506
2,0.5,20,0.1,0.9,30000,1500,38,14.137
2,0.5,20,0.1,0.9,30000,3000,34,13.584
2,0.5,40,0.01,0.8,10000,100,51,85.094
2,0.5,40,0.01,0.8,10000,500,42,55.354
2,0.5,40,0.01,0.8,10000,1500,36,49.33
